161|N984722797|47.1125602|9.5759063|Steg Hotel
161|N984722820|47.1700140|9.5153745|Bierkeller
161|N984722829|47.1719823|9.5189152|Im Besch
161|N984722850|47.1993591|9.5438830|Sebastianstrasse
161|N984722862|47.1960071|9.5411718|Tonwarenfabrik
161|N984722872|47.1866494|9.5459035|Planken Hotel Saroja
161|N984722890|47.2405983|9.5247848|Ruggell Rathaus
161|N984722895|47.2161413|9.5375475|Wegacker
161|N984722911|47.2172996|9.5390883|Freiendorf
161|N984722936|47.2181064|9.5464416|Mauren Freihof
161|N984722942|47.2118682|9.5517761|Schaanwald Industrie
161|N984722957|47.1103370|9.5960802|Malbun Jugendheim
161|N984722964|47.1325243|9.5429267|Masescha
161|N984722980|47.2088934|9.5549672|Schaanwald Waldstraße
161|N984722984|47.1233214|9.5475625|Abzw. Masescha
161|N984724223|47.2331180|9.5498447|Sägaplatz
161|N984724312|47.1331424|9.5126921|Vaduz, Alte Rheinbrücke
161|N984724356|47.1639686|9.5123803|Rossfeld/Obergass
161|N984724412|47.2425801|9.5295364|Noflerstrasse
161|N984724415|47.1664746|9.5137040|Im Rossfeld
161|N984724431|47.2499265|9.5586237|Ruggell Zollamt
161|N984724667|47.0696306|9.5003241|Balzers, Gagoz
161|N984725131|47.1407790|9.5210514|Städtle
161|N984725135|47.1206766|9.5439376|Tristel
161|N984725164|47.2295760|9.5436710|Klenn
161|N984725174|47.2358692|9.5386708|Ruggell Limsenegg
161|N984725176|47.2243916|9.5159560|Unterbühl
161|N984725183|47.2311516|9.5196350|Abzw. Badäl-Schlatt
161|N984725188|47.1241370|9.5406433|Egga
161|N984725191|47.2283868|9.5177206|Simmasguet
161|N984725297|47.1256921|9.5432868|Triesenberg, Balischguad
161|N984725305|47.2343060|9.5541745|Hinterschloss
161|N984725310|47.2302095|9.5468530|Stotz
161|N984725316|47.2372700|9.5582595|Obergut
14|N995356578|47.1675812|9.5084171|Post Schaan
34|N995356599|47.1677841|9.5084901|Apotheke am Postplatz
85|N995356739|47.1652334|9.5080410|Foto Kaufmann
29|N995386798|47.1681840|9.5091436|Orient Café & Restaurant
34|N1033439543|47.1612717|9.5089177|TopPharm Apotheke
29|N1069966292|47.1644237|9.5086047|Restaurant Rössle
1|N1086214425|47.1246839|9.6039388|Guschg
34|N1107468612|47.1386033|9.5214799|Schloss Apotheke
161|N1107468615|47.1384528|9.5215858|Vaduz Post
161|N1165835552|47.2089945|9.5547171|Schaanwald Waldstraße
161|N1165859370|47.2098261|9.5134085|Eschen Brühl
161|N1165859409|47.2095494|9.5194145|Eschen Haldengass
161|N1165859506|47.2111089|9.5065755|Bendern Widagass
94|N1209245135|47.1620055|9.5088573|Gmeiner Multimedia Anstalt
25|N1209245140|47.1621337|9.5087445|Demmel Kaffee AG
91|N1209264617|47.1654938|9.5077510|Lazo Lipovac Gemüsecenter
105|N1212383406|47.1685984|9.5040703|Migros
79|N1254082883|47.1690704|9.4974171|k-mobil AG
74|N1278195628|47.1562789|9.5095877|Bäckerei Gassner
29|N1278195629|47.1578857|9.5094024|Restaurant Da Dona
29|N1278195630|47.1562002|9.5095079|Café Gassner
73|N1281681953|47.1741783|9.5091595|Risch Getränke AG
75|N1317176699|47.1668714|9.5040341|Wenaweser Zweiradcenter
65|N1501969254|47.0823936|9.6101097|Augstenberg
161|N1534683413|47.1605654|9.5088646|Laurentiusbad
161|N1534683414|47.1678415|9.5053335|Malarsch
161|N1534683416|47.1573869|9.5095750|Schaan Quader
161|N1534683417|47.1694731|9.4956428|Schaan Rheindenkmal
161|N1534683418|47.1685465|9.5014021|Zollstrasse
161|N1535894972|47.1682853|9.5088142|Schaan Bahnhof
161|N1535894992|47.1683511|9.5084465|Schaan Bahnhof
161|N1537335521|47.0695547|9.5003957|Balzers, Gagoz
161|N1540720273|47.1027490|9.5256653|Feldstrasse
161|N1540720277|47.1028064|9.5253830|Feldstrasse
161|N1540720283|47.1049269|9.5324313|Langgasse
161|N1540720290|47.1049741|9.5324284|Langgasse
161|N1540720297|47.1161082|9.5312622|Matschils
161|N1540720303|47.1046212|9.5342510|Poska
161|N1540720307|47.1049294|9.5342807|Poska
161|N1540720317|47.1217480|9.5290933|Triesen, Meierhof
161|N1540720323|47.1119992|9.5318872|Triesen, Vaschiel
161|N1540720325|47.1041537|9.5288603|Vanetscha
161|N1540720341|47.1041926|9.5288077|Vanetscha
29|N1547268338|47.1830118|9.5424293|Gasthaus Hirschen
161|N1548056248|47.1055426|9.6050637|Bergbahnen
161|N1548056249|47.1179388|9.5491735|Guferwald
161|N1548056250|47.1102680|9.5965663|Malbun Jugendheim
161|N1548056252|47.1008850|9.6104292|Malbun Zentrum
161|N1548056253|47.1166859|9.5473471|Obergufer
161|N1548056255|47.1202389|9.5523122|Rizlina
161|N1548056256|47.1202645|9.5526473|Rizlina
161|N1548056257|47.1089899|9.5987577|Schneeflucht
161|N1548056258|47.1268206|9.5256502|Schwefel
161|N1548056259|47.1126679|9.5759869|Steg Hotel
161|N1548056260|47.1137696|9.5719189|Steg Tunnel
161|N1548056261|47.1140033|9.5714816|Steg Tunnel
161|N1548056262|47.1140965|9.5490901|Steinort
161|N1548056263|47.1125297|9.5431646|Triesenberg Täscherloch
105|N1554218449|47.1666502|9.5090291|Denner Schaan
87|N1554218453|47.1667235|9.5094688|Ospelt Metzg
80|N1554218456|47.1665953|9.5089104|Switcher Shop
161|N1557375000|47.1718513|9.5089619|Schaan Ivoclar
161|N1560505933|47.1235642|9.5481186|Abzw. Masescha
161|N1560505934|47.1291703|9.5399853|Almeina
161|N1560505935|47.1241120|9.5403620|Egga
161|N1560505936|47.1391252|9.5440344|Gaflei Matu
161|N1560505937|47.1348202|9.5454901|Masescha Abzw. Silum
161|N1560505938|47.1323955|9.5431213|Masescha
161|N1560505940|47.1257889|9.5433069|Triesenberg, Balischguad
161|N1560505941|47.1206358|9.5437188|Tristel
161|N1560544141|47.1697822|9.5150976|Bierkeller
161|N1560581670|47.1835611|9.5429849|Abzw. Egerta
161|N1560581671|47.1678244|9.5149471|Duxgass/Kresta
161|N1560581672|47.1664237|9.5137867|Im Rossfeld
161|N1560581673|47.1709311|9.5222282|Kinderheim
161|N1560581674|47.1821273|9.5415920|Planken, Vorderplanken
161|N1560581675|47.1703450|9.5172024|Planknerstrasse/Kresta
161|N1560581677|47.1640323|9.5124823|Rossfeld/Obergass
161|N1560581678|47.1734111|9.5339131|Schaan, Fürstenweg
161|N1560581679|47.1857642|9.5458847|Schulhaus
161|N1560587449|47.1681952|9.5119083|Theater
161|N1562671756|47.1933014|9.5399096|Nendeln Oberwiesen
161|N1562671762|47.1933404|9.5397761|Nendeln Oberwiesen
161|N1562671765|47.1808230|9.5239059|Schaan Forst/Hilti AG
161|N1562671772|47.1996196|9.5439886|Sebastianstrasse
161|N1562671775|47.1968997|9.5415525|Tonwarenfabrik
161|N1562679826|47.2048127|9.5470771|Nendeln Kohlmahd
161|N1562712073|47.1980518|9.5018426|Bendern Pinocchio
161|N1562712076|47.2104342|9.5027725|Bendern Post
161|N1562712085|47.1753061|9.5087048|Schaan Bendernstraße/Hilcona
161|N1562712086|47.1719847|9.5091765|Schaan Ivoclar
161|N1562712104|47.1803113|9.5074125|Schaan Rosengarten
161|N1562712107|47.2077959|9.5022937|Bendern Under Atzig
161|N1562795332|47.2172547|9.5391376|Freiendorf
161|N1562795333|47.2145923|9.5353530|Mauren Fallsgass
161|N1562795340|47.2181276|9.5466160|Mauren Freihof
161|N1562795345|47.2162283|9.5494172|Mauren Ziel
161|N1562795347|47.2162986|9.5495588|Mauren Ziel
161|N1562795351|47.2119344|9.5519051|Schaanwald Industrie
161|N1562795368|47.2161964|9.5377904|Wegacker
161|N1562795372|47.2110871|9.5620642|Schaanwald Zuschg
161|N1563000542|47.2322304|9.5165954|Gamprin Badäl
161|N1563000545|47.2323264|9.5168287|Gamprin Badäl
161|N1563000547|47.2162206|9.5031361|Gamprin Grossabünt
161|N1563000548|47.2166022|9.5033186|Gamprin Grossabünt
161|N1563000551|47.2260383|9.5110061|Jedergass
161|N1563000554|47.2261131|9.5111979|Jedergass
161|N1563000556|47.2220347|9.5052996|Mühlegass
161|N1563000559|47.2221270|9.5055484|Mühlegass
161|N1563000568|47.2429213|9.5300718|Noflerstrasse
161|N1563000575|47.2353274|9.5259126|Oberweiler
161|N1563000590|47.2361382|9.5212370|Ruggell Kreuzstrasse
161|N1563000591|47.2405319|9.5247107|Ruggell Rathaus
161|N1563000600|47.2498085|9.5586382|Ruggell Zollamt
161|N1563000605|47.2384398|9.5265753|Sennerei
149|N1565426277|47.1078437|9.5266503|Gasometer Kulturzentrum Triesen
161|N1567948622|47.2295574|9.5438282|Klenn
161|N1567948630|47.2417606|9.5285265|Ruggell Kirche
161|N1567948643|47.2359111|9.5385018|Ruggell Limsenegg
161|N1567948659|47.2283739|9.5355560|Schellenberg Loch
161|N1567948669|47.2320881|9.5467994|Schellenberg Post
161|N1567948683|47.2276218|9.5389501|Tannwald
161|N1567948687|47.2275162|9.5386555|Tannwald
161|N1567948715|47.2290902|9.5386341|Widum
161|N1567993914|47.2310950|9.5195618|Abzw. Badäl-Schlatt
161|N1567993920|47.2212084|9.5150027|Bühl
161|N1567993928|47.2147363|9.5055257|Gamprin Haldenstrasse
161|N1567993935|47.2182366|9.5105412|Gemeindehaus
161|N1567993939|47.2413280|9.5605833|Hinterschellenberg
161|N1567993946|47.2342384|9.5544095|Hinterschloss
161|N1567993969|47.2377958|9.5585383|Obergut
161|N1567993973|47.2283193|9.5175369|Simmasguet
161|N1567993992|47.2162859|9.5078985|Stelzagass
161|N1567993996|47.2164251|9.5078264|Stelzagass
161|N1567994001|47.2330328|9.5499596|Sägaplatz
161|N1567994013|47.2243869|9.5158372|Unterbühl
161|N1568201122|47.2233878|9.5207230|Gamprin Michel-Oehri
161|N1568201131|47.2264385|9.5363902|Schellenberg Eschner Rütte
161|N1568201156|47.2222830|9.5180753|Waldeck
161|N1568239422|47.2224945|9.5479285|Krummenacker
161|N1568239434|47.2243192|9.5446081|Mauren Auf Berg
161|N1568239461|47.2204783|9.5427966|Mauren Kirche
161|N1568239472|47.2286018|9.5480868|Schellenberg Egerta
161|N1568239485|47.2299909|9.5467985|Stotz
79|N1595630107|47.1690790|9.5032064|Altherr AG Schaan
73|N1595630109|47.1689055|9.5039457|Brauhaus
65|N1597350102|47.1663176|9.6232996|Hohe Köpfe
6|N1688628963|47.1010603|9.6107693|Hotel Turna Malbun
105|N1693757751|47.1984247|9.5427201|Coop
147|N1703359254|47.0659326|9.5016903|Gedenkstätte für Johann Bapt Büchel
151|N1703386294|47.0695083|9.5074424|Kirchturm St. Nikolaus
50|N1703386379|47.2117034|9.5033752|Lourdes Grotte
12|N1704765593|47.2439154|9.5229793|Spielplatz
161|N367987695|47.1424589|9.5444296|Gaflei
126|N377044526|47.2035182|9.4962914|Modellflugplatz
161|N378904224|47.2075187|9.5286084|Eschen Presta
161|N378904231|47.2076013|9.5278094|Eschen Presta
161|N392695191|47.0752176|9.5117086|Balzers Roxy
161|N392700768|47.1499332|9.5117703|Ebenholz/Universität
6|N392700769|47.1496568|9.5121876|Falknis
161|N392700780|47.1547122|9.5103983|Vaduz Mühleholz
161|N392700781|47.1685645|9.5016167|Zollstrasse
167|N413757070|47.2004830|9.5418733|Nendeln
161|N413768032|47.2110396|9.5281126|Eschen Kohlplatz
161|N413768033|47.2109844|9.5281508|Eschen Kohlplatz
